Constraints,Num. vertices,Num. cliques,Min. gates
"Counting, step, and no cliques",10,9,2.0
"Counting, step, and no cliques",10,10,4.50953
"Counting, step, and no cliques",10,11,2.0
"Counting, step, and no cliques",10,12,2.0
"Counting, step, and no cliques",10,13,3.01732
"Counting, step, and no cliques",10,14,5.0
"Counting, step, and no cliques",10,15,2.0
"Counting, step, and no cliques",10,16,2.0
"Counting, step, and no cliques",10,17,2.0
"Counting, step, and no cliques",10,18,5.0
"Counting, step, and no cliques",10,19,2.0
"Counting, step, and no cliques",10,20,3.0
"Counting, step, and no cliques",10,21,3.0
"Counting, step, and no cliques",10,22,3.0
"Counting, step, and no cliques",10,23,3.0
"Counting, step, and no cliques",10,24,3.0
"Counting, step, and no cliques",10,25,3.0
